"Result:vUSN GB mode MM(2026-06-02 143442)_20260602_143257.csv"
"Save Time:2026-06-02 14:32:57"
"User Name:fraser.msusa"


"NE Type Name:vUSN"

"NE Names:CLOUDUSN;LMB_vUSN01"

"Function Subset Name:Gb mode radio resource"

"Total 278 records"

"Start Time","Period (min)","NE Name","UsnFunction","Gb mode maximum attached users (number)"
"2026-05-31 07:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","34336"
"2026-05-31 08:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","34236"
"2026-05-31 09:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","33563"
"2026-05-31 10:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","33510"
"2026-05-31 11:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","33744"
"2026-05-31 12:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","34499"
"2026-05-31 13:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","35468"
"2026-05-31 14:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","36364"
"2026-05-31 15:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","36605"
"2026-05-31 16:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","37660"
"2026-05-31 17:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","42758"
"2026-05-31 18:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","46176"
"2026-05-31 19:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","46449"
"2026-05-31 20:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","46452"
"2026-05-31 21:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","43702"
"2026-05-31 22:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","35169"
"2026-05-31 23:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","28886"
"2026-06-01 00:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","26353"
"2026-06-01 01:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","24959"
"2026-06-01 02:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","25022"
"2026-06-01 03:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","23817"
"2026-06-01 04:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","25157"
"2026-06-01 05:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","30275"
"2026-06-01 06:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","33845"
"2026-06-01 07:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","34131"
"2026-06-01 08:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","33878"
"2026-06-01 09:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","33429"
"2026-06-01 10:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","33774"
"2026-06-01 11:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","34075"
"2026-06-01 12:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","34072"
"2026-06-01 13:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","33920"
"2026-06-01 14:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","34329"
"2026-06-01 15:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","34501"
"2026-06-01 16:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","36529"
"2026-06-01 17:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","41266"
"2026-06-01 18:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","46821"
"2026-06-01 19:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","47663"
"2026-06-01 20:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","47285"
"2026-06-01 21:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","44282"
"2026-06-01 22:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","35826"
"2026-06-01 23:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","29005"
"2026-06-02 00:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","26327"
"2026-06-02 01:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","25102"
"2026-06-02 02:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","25094"
"2026-06-02 03:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","23941"
"2026-06-02 04:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","25319"
"2026-06-02 05:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","30031"
"2026-06-02 06:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","34434"
"2026-06-02 07:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","34529"
"2026-06-02 08:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","33854"
"2026-06-02 09:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","33170"
"2026-06-02 10:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","33699"
"2026-06-02 11:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","33886"
"2026-06-02 12:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","33503"
"2026-06-02 13:00:00","60","LMB_vUSN01","nodeName=usn, USN Function Configuration Name=USN_VNFC","33692"
